"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"uniform",1,40,"Centralization",0.0173205809827143,0.0140227336627136,-0.00329784732000068,-19.0400502344112
"uniform",1,40,"I_s",0.270012780428745,0.3326912728222,0.0626784923934552,23.2131576490305
"uniform",1,40,"Modularity",0.593856546794202,0.625257599343212,0.03140105254901,5.28764946998082
"uniform",1,40,"Nestedness",0.907883675130449,0.784281387559637,-0.123602287570812,-13.6143308836401
"uniform",1,40,"varz_males",0.712010385947514,0.0781799686768015,-0.633830417270713,-89.0198274885046
"uniform",1,40,"zbar_males",4.99405587823718,4.98485868420429,-0.0091971940328861,-0.184162817900479
"gaussian",1,40,"Centralization",0.0177480775483136,0.0146247579936326,-0.00312331955468096,-17.5980725020989
"gaussian",1,40,"I_s",0.297693819127659,0.386562728123707,0.0888689089960479,29.8524535230402
"gaussian",1,40,"Modularity",0.622111723825455,0.686156243475052,0.0640445196495972,10.2946974308374
"gaussian",1,40,"Nestedness",0.889461658032279,0.699229705720057,-0.190231952312222,-21.3873133928071
"gaussian",1,40,"varz_males",0.71128953125564,0.083843222481218,-0.627446308774422,-88.2125043604663
"gaussian",1,40,"zbar_males",4.9906547890899,5.01544937918488,0.0247945900949764,0.49682038014691
"sigmoid",1,40,"Centralization",0.0260251513217252,0.0187480689654247,-0.00727708235630048,-27.9617292761934
"sigmoid",1,40,"I_s",0.626505854870314,0.287906108029906,-0.338599746840408,-54.045743420945
"sigmoid",1,40,"Modularity",0.585577492612404,0.590156264932797,0.00457877232039328,0.781924233454783
"sigmoid",1,40,"Nestedness",1.0990101291703,0.958002057604617,-0.141008071565686,-12.8304615055859
"sigmoid",1,40,"varz_males",0.69434749921412,0.072946884272495,-0.621400614941625,-89.4941820406845
"sigmoid",1,40,"zbar_males",5.00561793759734,5.98966988558919,0.984051947991848,19.6589504085121
"u-shaped",1,40,"Centralization",0.0190899507971379,0.0160094936698757,-0.00308045712726221,-16.1365378046131
"u-shaped",1,40,"I_s",0.314552837810182,0.351306199343817,0.0367533615336353,11.6843204434272
"u-shaped",1,40,"Modularity",0.587913295556022,0.618810253383915,0.0308969578278938,5.25535960173734
"u-shaped",1,40,"Nestedness",0.955514223769419,0.81509398791086,-0.140420235858559,-14.6957766159266
"u-shaped",1,40,"varz_males",0.745071574360369,0.0874060748003157,-0.657665499560053,-88.2687680206627
